시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
C10,부산광역시교육청,7211011,기장중학교,Gijang Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,46065 ,부산광역시 기장군 기장읍 읍내로 120,/ 기장중학교 (기장읍),051-709-3801,http://www.gijang.ms.kr,남여공학,051-722-4294,,N,일반계,,전기,주간,19540531,19540722,20230615
C10,부산광역시교육청,7211042,기장초등학교,Gijang Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,46060 ,부산광역시 기장군 기장읍 읍내로 69,(기장읍/ 기장초등학교),051-720-8609,http://gijang.es.kr/,남여공학,051-720-8629,,N,일반계,,전기,주간,19110701,19110701,20230615
C10,부산광역시교육청,7150092,낙동고등학교,Nakdong High School,고등학교,부산광역시,부산광역시교육청,공립,46549 ,부산광역시 북구 의성로47번길 23,(덕천동/ 낙동고등학교),051-366-2600,http://www.nakdong.hs.kr,남여공학,051-366-2675,일반고,N,일반계,,전기,주간,19740105,19740105,20230615
C10,부산광역시교육청,7201016,낙동중학교,Nakdong Middle School,중학교,부산광역시,부산광역시북부교육지원청,공립,46700 ,부산광역시 강서구 대저로 115,(대저1동/낙동중학교),051-971-0009,http://nak-dong.ms.kr,남여공학,051-973-4597,  ,N,일반계,,전기,주간,19461025,19461025,20230615
C10,부산광역시교육청,7171048,낙동초등학교,Nagdong Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49326 ,부산광역시 사하구 제석로 41,(당리동/낙동초등학교),051-207-7631,www.nagdong.es.kr,남여공학,051-207-7634,  ,N,일반계,,전기,주간,19660214,19660214,20230615
C10,부산광역시교육청,7191057,낙민초등학교,Nakmin Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47878 ,부산광역시 동래구 충렬대로272번길 34,(낙민동/낙민초등학교),051-712-5200,http://nakmin.es.kr,남여공학,051-553-9896,,N,일반계,,전기,주간,19801226,19801226,20230615
C10,부산광역시교육청,7171033,남도여자중학교,Namdo Girls Middle School,중학교,부산광역시,부산광역시서부교육지원청,사립,49071 ,부산광역시 영도구 남도여중길 130,(신선동2가/남도여자중학교),051-413-1619,http://namdo.ms.kr,여,051-416-3753,,N,일반계,,전기,주간,19520313,19520313,20230615
C10,부산광역시교육청,7201201,남명초등학교,Nam-myeong Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46764 ,부산광역시 강서구 명지오션시티11로 132,(명지동/ 남명초등학교),051-2600-200,http://nam-myeong.es.kr/,남여공학,051-2600-290,,N,,,전기,주간,20130301,20130415,20230615
C10,부산광역시교육청,7191058,남문초등학교,Nammun Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47502 ,부산광역시 연제구 법원북로 23,/ 남문초등학교 (거제동),051-507-0521,http://nammun.es.kr,남여공학,051-507-0525,  ,N,일반계,,전기,주간,20020301,20020301,20230615
C10,부산광역시교육청,7171049,남부민초등학교,Nambumin Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49262 ,부산광역시 서구 천마로 153,(남부민동/남부민초등학교),051-247-3901,http://www.nambumin.es.kr,남여공학,051-256-2545,,N,일반계,,전기,주간,19320901,19320901,20230615
C10,부산광역시교육청,7150093,남산고등학교,Namsan High School,고등학교,부산광역시,부산광역시교육청,공립,46222 ,부산광역시 금정구 남산로 66,(남산동/남산고등학교),051-514-9303,www.ns.hs.kr,남여공학,051-517-5460,일반고,N,일반계,,전기,주간,19881227,19881227,20230615
C10,부산광역시교육청,7191014,남산중학교,NAMSAN MIDDLE SCHOOL,중학교,부산광역시,부산광역시동래교육지원청,공립,46215 ,부산광역시 금정구 금단로 114,(남산동/ 남산중학교),051-580-0700,http://www.p-namsan.ms.kr,남,051-580-0740,  ,N,일반계,,전기,주간,19910114,19910114,20230615
C10,부산광역시교육청,7191059,남산초등학교,Namsan Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,46227 ,부산광역시 금정구 금강로 614,(남산동/ 남산초등학교),051-550-5100,http://www.pusannamsan.es.kr,남여공학,051-513-7451,  ,N,일반계,,전기,주간,19870301,19870301,20230615
C10,부산광역시교육청,7150125,남성여자고등학교,Namsung Girls High School,고등학교,부산광역시,부산광역시교육청,사립,48926 ,부산광역시 중구 샘길 14,(대청동1가),051-461-0512,http://www.psnamsung.hs.kr,여,051-461-0581,일반고,N,일반계,,전기,주간,19410501,19410501,20230615
C10,부산광역시교육청,7171097,남성초등학교,Namsung Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,사립,48926 ,부산광역시 중구 샘길 14,(대청동1가),051-469-7963,www.부산남성초등학교.com,남여공학,051-469-7965,,N,일반계,,전기,주간,19620310,19620310,20230820
C10,부산광역시교육청,7191015,남일중학교,Namil Middle School,중학교,부산광역시,부산광역시동래교육지원청,공립,47905 ,부산광역시 동래구 온천천로531번길 49,(안락동/ 남일중학교),051-790-6300,http://www.namil.ms.kr,남여공학,051-790-6398,  ,N,일반계,,전기,주간,19910114,19910114,20230615
C10,부산광역시교육청,7181076,남천중학교,Namcheon Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,48510 ,부산광역시 남구 황령대로492번길 71,/ 남천중 (대연동/ 남천중학교),051-624-5310,https://school.busanedu.net/namcheon-m,남여공학,051-625-8879,  ,N,일반계,,전기,주간,19841229,19841229,20230615
C10,부산광역시교육청,7211043,남천초등학교,Namcheon Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48316 ,부산광역시 수영구 남천서로 14,(남천동/ 남천초등학교),051-610-3702,http://www.namcheon.es.kr,남여공학,051-610-3709,  ,N,일반계,,전기,주간,19170401,19170401,20230615
C10,부산광역시교육청,7171050,남항초등학교,Namhang Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49078 ,부산광역시 영도구 남항새싹길 55,(영선동4가/ 남항초등학교),051-417-4142,http://namhang.es.kr/,남여공학,051-417-4143,  ,N,일반계,,전기,주간,19390401,19390401,20230615
C10,부산광역시교육청,7211094,내리초등학교,Naeri Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,46076 ,부산광역시 기장군 기장읍 소정안길 50,(기장읍/내리초등학교),051-745-3100,http://naeri.es.kr,남여공학,051-723-3198,,N,,,전기,주간,20090301,20090301,20230615
C10,부산광역시교육청,7191060,내산초등학교,Naesan Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47732 ,부산광역시 동래구 중앙대로1335번길 38,(온천동/ 내산초등학교),051-792-0400,http://www.naesan.es.kr,남여공학,051-792-0498,  ,N,일반계,,전기,주간,19830301,19830301,20230615
C10,부산광역시교육청,7150094,내성고등학교,Naesung High School,고등학교,부산광역시,부산광역시교육청,공립,46308 ,부산광역시 금정구 서동로31번길 11,(부곡동/내성고등학교),051-580-0204,http://www.naesung.hs.kr,남,051-516-3974,일반고,N,일반계,,전기,주간,19810115,19810115,20230615
C10,부산광역시교육청,7191061,내성초등학교,Naesung Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47804 ,부산광역시 동래구 동래로 173,(복천동) 내성초등학교,051-550-8600,www.naesung.es.kr,남여공학,051-550-8686,,N,일반계,,전기,주간,19070401,19070401,20230615
C10,부산광역시교육청,7201053,녹명초등학교,Nokmyung Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46728 ,부산광역시 강서구 낙동남로 617,(녹산동/ 녹명초등학교),051-971-5144,http://nokmng.es.kr,남여공학,051-972-1353,  ,N,일반계,,전기,주간,19460930,19460930,20230615
C10,부산광역시교육청,7201041,녹산중학교,Noksan Middle School,중학교,부산광역시,부산광역시북부교육지원청,사립,46728 ,부산광역시 강서구 낙동남로 659,(녹산동/녹산중학교),051-971-5042,http://www.noksan.ms.kr,남여공학,051-971-5124,  ,N,일반계,,전기,주간,19530410,19530410,20230615
C10,부산광역시교육청,7201211,녹산초등학교,Noksan Elementary school,초등학교,부산광역시,부산광역시북부교육지원청,공립,46743 ,부산광역시 강서구 과학산단2로20번길 55,/ 녹산초등학교 (지사동),051-979-1000,http://noksan.es.kr/,남여공학,051-979-1090,,N,일반계,,전기,주간,20150301,20150301,20230615
C10,부산광역시교육청,7150095,다대고등학교,Dadae High School,고등학교,부산광역시,부산광역시교육청,공립,49503 ,부산광역시 사하구 다대낙조2길 199,(다대동/ 다대고등학교),051-265-9804,http://dadae.hs.kr,남여공학,051-266-2695,일반고,N,일반계,,전기,주간,19950522,19950522,20230615
C10,부산광역시교육청,7171012,다대중학교,Dadae Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49494 ,부산광역시 사하구 다대로554번길 33,/ 다대중학교 (다대동),051-260-6500,http://dadae.ms.kr,남여공학,051-262-5806,  ,N,일반계,,전기,주간,19911014,19911014,20230615
C10,부산광역시교육청,7171051,다대초등학교,Dadae Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49522 ,부산광역시 사하구 다대로 499,(다대동/다대초등학교),051-263-0881,dadae.es.kr,남여공학,051-263-3563,  ,N,일반계,,전기,주간,19040401,19040401,20230615
C10,부산광역시교육청,7171013,다선중학교,Dasun Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49501 ,부산광역시 사하구 다대낙조2길 36,(다대동/ 다선중학교),051-209-0500,http://dasun.ms.kr,남여공학,051-209-0519,  ,N,일반계,,전기,주간,19970301,19970301,20230615
C10,부산광역시교육청,7171052,다선초등학교,Dasun Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49516 ,부산광역시 사하구 다송로 57,(다대동/다선초등학교),051-262-0887,http://dasun.es.kr,남여공학,051-266-0665,  ,N,일반계,,전기,주간,19890101,19890101,20230615
C10,부산광역시교육청,7171014,다송중학교,Dasong Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49516 ,부산광역시 사하구 다송로 55,(다대동/ 다송중학교),051-264-7650,http://www.dasong.ms.kr,남여공학,051-265-1814,  ,N,일반계,,전기,주간,19930220,19930220,20230615
C10,부산광역시교육청,7171053,다송초등학교,Dasong Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49513 ,부산광역시 사하구 다대로381번길 17,(다대동/ 다송초등학교),051-260-5800,http://www.dasong.es.kr,남여공학,051-265-4687,,N,일반계,,전기,주간,19960301,19960301,20230615
C10,부산광역시교육청,7191062,달북초등학교,Dalbuk Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47869 ,부산광역시 동래구 쇠미로 131,(온천동/달북초등학교),051-7900-500,http://www.dalbuk.es.kr,남여공학,051-502-7981,  ,N,일반계,,전기,주간,19850301,19850301,20230615
C10,부산광역시교육청,7211207,달산초등학교,Dalsan Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,46025 ,부산광역시 기장군 정관읍 정관로 674,/ 달산초등학교 (정관읍),051-750-9900,http://bsdalsan.es.kr,남여공학,051-728-8008,,N,,,전기,주간,20140301,20140501,20230615
C10,부산광역시교육청,7181019,당감초등학교,Danggam Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,47181 ,부산광역시 부산진구 당감로 22-5,(당감동/당감초등학교),051-896-0081,www.danggam.es.kr,남여공학,051-896-1114,,N,일반계,,전기,주간,19520401,19520501,20230615
C10,부산광역시교육청,7171015,당리중학교,DangNi Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49345 ,부산광역시 사하구 낙동대로356번길 22,(당리동),051-200-2201,http://dangni.ms.kr,남여공학,051-205-8808,  ,N,일반계,,전기,주간,19670908,19670908,20230615
C10,부산광역시교육청,7171054,당리초등학교,Dangni Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49416 ,부산광역시 사하구 다대로 22번길 12,(당리동/ 당리초등학교),051-200-3700,http://www.dangni.es.kr,남여공학,051-208-4603,,N,일반계,,전기,주간,19830127,19840125,20230615
C10,부산광역시교육청,7181020,당평초등학교,Dangpyung Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,47178 ,부산광역시 부산진구 백양대로136번길 26,(당감동/당평초등학교),051-890-8500,http://www.dangpyung.es.kr,남여공학,051-897-0416,,N,일반계,,전기,주간,19820101,19820101,20230615
C10,부산광역시교육청,7150624,대광고등학교,DaeGwang High School,고등학교,부산광역시,부산광역시교육청,사립,49412 ,부산광역시 사하구 동매로 135,(당리동/ 대광고등학교),051-292-3225,http://www.daegwang.hs.kr,남여공학,051-292-3226,특성화고,N,전문계,,전기,주간,19891113,19891113,20230615
C10,부산광역시교육청,7171055,대교초등학교,Daegyo Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49006 ,부산광역시 영도구 봉래나루로246번길 19,(봉래동4가/ 대교초등학교),051-410-2500,http://daegyo.es.kr,남여공학,051-412-8957,  ,N,일반계,,전기,주간,19671101,19671101,20230615
