시도교육청구분코드,시도교육청구분명,행정구역명,학원교습소구분명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,시설도로명주소,시설도로명상세주소,시설도로명우편번호,전화번호,수정일자
C10,부산광역시교육청,강서구,교습소,3000020405,서희수학교습소,20211103,20211102,개원,        ,99991231,56,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 강서구 명지국제2로 41,", 판매시설 1층 221호 (명지동, 더샵 명지퍼스트월드 3단지)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000015776,석암당서원명지원한자교습소,20161005,20161005,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,초급(초중고),보습,"초급(초중고):110000, 중급(초중고):130000, 고급(초중고):150000",Y,N,부산광역시 강서구 명지오션시티4로 81,", 501호 일부 (명지동, 세정프라자)",46764,051-294-9719,20231018
C10,부산광역시교육청,강서구,교습소,3000034077,선수학교습소,20230828,20230828,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,부산광역시 강서구 명지오션시티4로 67,(명지동),46764,,20231018
C10,부산광역시교육청,강서구,교습소,3000020494,선행수학교습소,20211130,20211130,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:280000, 중등수학:320000, 고등수학A:380000, 고등수학B:420000",Y,N,부산광역시 강서구 명지국제8로 234,", 정우빌딩2차 705호 (명지동)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000021310,셈프레뮤직음악교습소,20221026,20221026,개원,        ,99991231,15,5,예능(대),예능(중),,음악, ,Y,N,부산광역시 강서구 명지국제2로 41,", 상가동 217호 (명지동, 더샵 명지퍼스트월드 3단지)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000012312,솔라피아노교습소,20130403,20130403,개원,        ,99991231,24,9,예능(대),예능(중),,음악,"초급:150000, 중급:160000, 고급:170000, 중급B:120000, 고급A:150000, 고급B:130000, 입시A:200000, 입시B:140000",Y,N,부산광역시 강서구 명지오션시티11로 51,", 301-6호 일부 (명지동, 영어도시 퀸덤1차)",46762,,20231018
C10,부산광역시교육청,강서구,교습소,3000021232,수학생각수학교습소,20220926,20220926,개원,        ,99991231,36,9,입시.검정 및 보습,,수학A,,"수학A:12000, 수학B:150000, 수학C:200000, 수학D:200000, 수학E:240000, 수학A:240000, 수학B:260000, 수학:350000",Y,N,부산광역시 강서구 명지국제5로 89,", 상가 104호 (명지동, 명지 국제신도시 호반베르디움2차)",46773,,20231018
C10,부산광역시교육청,강서구,교습소,3000026028,수학의달인명지국제신도시1호점수학교습소,20230622,20230622,개원,        ,        ,0,9,입시.검정 및 보습,,수학A,,"수학A:150000, 수학B:220000, 수학:220000, 문해력수학:50000, 문해력수학:60000",Y, ,부산광역시 강서구 명지국제8로 243,305호,46773,,20231018
C10,부산광역시교육청,강서구,교습소,3000032031,슐릭영어교습소,20230718,20230718,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,영어,보습,"영어:290000, 영어:320000, 영어:350000",Y, ,부산광역시 강서구 명지국제2로 80,"비주거시설동 2층 22호(명지동,e편한세상 명지)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000019907,스마트해법수학교습소,20210303,20210303,개원,        ,99991231,30,6,입시.검정 및 보습,보통교과,수학(초등)A,보습,"수학(초등)A:150000, 수학(초등)B:190000, 수학(초등특강):60000, 수학(중등):250000, 수학(중등특강):80000",Y,N,부산광역시 강서구 명지국제13로가길 10,", 101호 (명지동)",46773,,20231018
C10,부산광역시교육청,강서구,교습소,3000034054,심화수수학교습소,20230810,20230810,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,부산광역시 강서구 명지오션시티11로 51,"아인슈타인 상가동 302-2호(명지동,영어도시 퀸덤1차)",46762,,20231018
C10,부산광역시교육청,강서구,교습소,3000019982,쑥쑥암산교실주산교습소,20210401,20210401,개원,        ,99991231,72,9,기타(대),기타(중),유아주산A(2일반),주산,"유아주산A(2일반):140000, 유아주산B(3일반):150000, 유아주산C(3일반):170000, 유아주산D(5일반):190000, 초등주산A(2일반):140000, 초등주산B(3일반):150000, 초등주산C(4일반):170000, 초등주산D(5일반):190000",Y,N,부산광역시 강서구 명지오션시티11로 51,", 상가동(322동) 311호 (명지동, 영어도시 퀸덤1차)",46762,,20231018
C10,부산광역시교육청,강서구,교습소,3000020222,씨앗서당한문교습소,20210802,20210730,개원,        ,99991231,15,9,입시.검정 및 보습,보통교과,한자한문,보습,"한자한문:150000, 한자한문:170000",Y,N,부산광역시 강서구 명지국제8로 234,", 711호 (명지동)",46726,,20231217
C10,부산광역시교육청,강서구,교습소,3000018139,아름다운소리모아음악교습소,20190228,20190228,개원,        ,99991231,15,9,예능(대),예능(중),,음악, ,Y,N,부산광역시 강서구 명지국제5로 90,", 231동 103호 (명지동, 중흥S-클래스 에듀오션)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000021854,아이랑미술교습소,20230329,20230329,개원,        ,99991231,15,9,예능(대),예능(중),미술1고급,미술,"미술1고급:80000, 미술2고급:120000, 미술3고급:100000, 미술4고급:160000",Y,N,부산광역시 강서구 명지오션시티6로 33,", 엘크루블루오션 4단지 C2상가 107호 (명지동, 엘크루 블루오션)",46764,null,20231127
C10,부산광역시교육청,강서구,교습소,3000020434,아이비수학교습소,20211111,20211110,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 강서구 신호산단2로75번길 11,", 골든하우스 1층 (신호동)",46759,,20231018
C10,부산광역시교육청,강서구,교습소,3000019126,아이원음악(i-onemusic)음악교습소,20200217,20200217,개원,        ,99991231,40,5,예능(대),예능(중),초급음악A,음악,"초급음악A:140000, 초급음악B:150000, 중급음악A:160000, 중급음악B:170000, 고급음악A:120000, 고급음악B:130000",Y,N,부산광역시 강서구 명지국제5로 89,", 호반베르디움2차101호 (명지동, 명지 국제신도시 호반베르디움2차)",46726,051-201-1369,20231018
C10,부산광역시교육청,강서구,교습소,3000020704,아토즈영어교습소,20220208,20220208,개원,        ,99991231,42,6,국제화,외국어,초급A,실용외국어(유아/초·중·고),"초급A:210000, 초급B:240000, 중급:290000, 고급:290000, 방학특강,초급:180000, 방학특강,중급:180000, 방학특강,고급:180000",Y,N,부산광역시 강서구 명지오션시티10로 114,", 상가116동 102호, 103호 (명지동, 명지오션시티삼정그린코아)",46763,051-202-0509,20231018
C10,부산광역시교육청,강서구,교습소,3000034090,아트뮤지엄미술교습소,20230830,20230830,개원,        ,        ,0,0,예능(대),,,, ,Y, ,부산광역시 강서구 명지오션시티12로 120,"C4동 101호(명지동,엘크루 블루오션)",46764,,20231018
C10,부산광역시교육청,강서구,교습소,3000021221,아트앤하트명지더힐시그니처미술교습소,20220920,20220920,개원,        ,99991231,18,6,예능(대),예능(중),,미술, ,Y,N,부산광역시 강서구 명지국제7로 140,", 상가3동 105호 (명지동, 더 힐 시그니처)",46772,,20231018
C10,부산광역시교육청,강서구,교습소,3000021900,아트앤하트부산명지퍼스트월드3단지미술교습소,20230417,20230412,개원,        ,99991231,16,4,예능(대),예능(중),,미술, ,Y,N,부산광역시 강서구 명지국제2로 41,", 239호 (명지동, 더샵 명지퍼스트월드 3단지)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000017106,애플그림터미술교습소,20180219,20180219,개원,        ,99991231,16,8,예능(대),예능(중),고급 미술A,미술,"고급 미술A:110000, 고급 미술B:140000",Y,N,부산광역시 강서구 명지국제5로 90,", 231동 106호 (명지동)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000021615,앨리스실험과학교습소,20230126,20230126,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 강서구 명지오션시티11로 51,", 아인슈타인 상가 309호 (명지동, 영어도시 퀸덤1차)",46762,,20231018
C10,부산광역시교육청,강서구,교습소,3000021108,에이스영어교습소,20220712,20220712,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 강서구 명지국제8로 243,", 405호 (명지동, 미주프라자)",46773,,20231018
C10,부산광역시교육청,강서구,교습소,3000034036,에프엠키즈스피치화술교습소,20230801,20230801,개원,        ,        ,0,7,기타(대),,,, ,Y, ,부산광역시 강서구 명지국제2로 80,"3-54호(명지동,e편한세상 명지)",46726,051-703-6575,20231018
C10,부산광역시교육청,강서구,교습소,3000034092,엘에스논리정속독교습소,20230830,20230830,개원,        ,        ,0,0,기타(대),기타(중),속독A,기타(중),"속독A:72000, 속독B:144000, 속독C:216000, 속독D:288000, 속독E:360000, 속독F:96000, 속독G:192000, 속독H:288000, 속독I:384000, 속독J:480000",Y, ,부산광역시 강서구 명지국제8로 259,320-1호 (명지동),46773,,20231018
C10,부산광역시교육청,강서구,교습소,3000021867,엠에스(MS)암산주산교습소,20230330,20230331,개원,        ,99991231,15,9,기타(대),기타(중),,주산, ,Y,N,부산광역시 강서구 명지국제8로 233,", 806호 (명지동, 더 스퀘어)",46773,,20231018
C10,부산광역시교육청,강서구,교습소,3000021395,연세캐슬수학교습소,20221129,20221129,개원,        ,99991231,72,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 강서구 명지국제2로 80,", 상가2-46호 (명지동, e편한세상 명지)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000016506,연필소리미술교습소,20170620,20170620,개원,        ,99991231,54,24,예능(대),예능(중),초급,미술,"초급:150000, 중급:160000, 고급A:170000, 고급B:130000, 입시A:280000, 입시B:160000",Y,N,부산광역시 강서구 공항로791번길 33,", 2층 일부 (대저2동)",46720,,20231018
C10,부산광역시교육청,강서구,교습소,3000020556,영재코딩교습소,20211214,20211214,개원,        ,99991231,25,7,기타(대),기타(중),,컴퓨터(소), ,Y,N,부산광역시 강서구 명지오션시티12로 120,", C4동 102호 (명지동, 엘크루 블루오션)",46764,,20231018
C10,부산광역시교육청,강서구,교습소,3000021786,예음바이올린교습소,20230308,20230308,개원,        ,99991231,12,4,예능(대),예능(중),,음악, ,Y,N,부산광역시 강서구 명지오션시티10로 16,", 상가동 246-4 (명지동, 영어도시 퀸덤1차)",46762,,20231018
C10,부산광역시교육청,강서구,교습소,3000020316,오션미래엔영어교습소,20210914,20210914,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,영어A(초등),보습,"영어A(초등):180000, 영어B(초등):150000, 영어C(초등):100000, 영어A(중등):250000, 영어B(중등):270000",Y,N,부산광역시 강서구 명지오션시티12로 92,", B115호 (명지동, 엘크루 블루오션)",46764,051-202-6392,20231018
C10,부산광역시교육청,강서구,교습소,3000015353,오션수학교습소,20160421,20160421,개원,        ,99991231,40,4,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 강서구 명지오션시티12로 92,", 상가C3 B111호 (명지동, 엘크루블루오션)",46764,,20231018
C10,부산광역시교육청,강서구,교습소,3000020301,오션초미래엔수학교습소,20210908,20210908,개원,        ,99991231,72,9,입시.검정 및 보습,,수학A,,"수학A:180000, 수학B:160000, 수학C:130000, 수학D:100000, 수학A:250000, 수학B:230000, 수학C:50000",Y,N,부산광역시 강서구 명지오션시티12로 92,", 114호 (명지동, 엘크루 블루오션)",46764,,20231018
C10,부산광역시교육청,강서구,교습소,3000021691,와글와글아트미술교습소,20230213,20230213,개원,        ,99991231,48,7,예능(대),예능(중),고급A-1,미술,"고급A-1:65000, 고급A-2:130000, 고급A-3:200000, 고급A-4:260000, 고급B-1:50000, 고급B-2:100000, 고급B-3:150000, 고급B-4:200000, 고급C-1:85000, 고급C-2:170000, 고급C-3:260000, 고급C-4:350000",Y,N,부산광역시 강서구 명지오션시티12로 92,", C3-105 (명지동, 엘크루 블루오션)",46764,,20231018
C10,부산광역시교육청,강서구,교습소,3000021109,와이즈(Y'S)영어교습소,20220712,20220712,개원,        ,99991231,63,9,입시.검정 및 보습,보통교과,,보습,"초등(저학년):170000, 초등A:200000, 초등B:230000, 중등(기초):230000, 중등A:250000, 중등B:280000, 고등A:350000, 고등B:380000, 고등C:400000",Y,N,부산광역시 강서구 명지국제8로 234,", 정우빌딩2차 307호 (명지동)",46726,,20231018
C10,부산광역시교육청,강서구,교습소,3000020458,위드(With)영어교습소,20211123,20211122,개원,        ,99991231,16,8,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 강서구 명지오션시티2로 71,", 상가동 205호 (명지동, 극동 스타클래스)",46765,,20231018
C10,부산광역시교육청,강서구,교습소,7059,위드음악교습소,20050217,20050217,개원,        ,99991231,24,4,예능(대),예능(중),피아노 초급,음악,"피아노 초급:148000, 피아노 중급:173000, 피아노 고급:209000",Y,N,부산광역시 강서구 명지오션시티10로 17,", 상가동116동 101호 (명지동, 퀸덤1차아파트)",46762,,20231018
C10,부산광역시교육청,강서구,교습소,3000016450,윌그레이트영어교습소,20170519,20170519,개원,        ,99991231,24,9,입시.검정 및 보습,,영어A,,"영어A:220000, 영어B:250000, 영어A:270000, 영어B:270000, 영어A:300000, 영어B:350000",Y,N,부산광역시 강서구 명지오션시티4로 64,", 601호 일부 (명지동)",46765,,20231018
C10,부산광역시교육청,강서구,교습소,3000034066,윤선생우리집앞영어교실더샵명지영어교습소,20230821,20230821,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,부산광역시 강서구 명지국제2로 41,"판매시설 231호(명지동,더샵 명지퍼스트월드 3단지)",46726,,20231018
